filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
genrenew30\bollypop\bp55.mp3.0.wav,0.23777552,0.08491059,0.2843767,0.005514881,1529.850659,237970.9009,2220.924109,187173.9576,3283.730657,2940093.87,0.050477013,0.00034478,5.82E-05,0.058364294,-0.000318995,0.01638357,112.3471467,-94.42659,1181.0951,124.57667,422.13516,16.70513,193.07127,21.63982,221.8616,10.281642,285.303,2.5277967,144.30037,-17.686241,209.20049,-0.84335375,87.233665,-16.16703,79.254654,2.1420467,156.08745,-5.832694,173.58638,1.9845717,54.051136,-10.381164,142.82097,-3.52439,69.07347,-2.7104018,90.56268,-4.012562,56.498062,-4.668275,66.17127,1.5648519,40.842976,-5.931221,80.60871,-5.2556267,51.262608,bollypop
genrenew30\bollypop\bp55.mp3.1.wav,0.23059008,0.08055316,0.27623338,0.004497601,1701.047137,274075.6995,2162.029824,152326.6922,3740.068923,2215331.336,0.063258714,0.000545227,-6.60E-05,0.062495586,2.69E-05,0.006276681,123.046875,-75.10307,1201.4199,115.86955,525.7717,4.479743,131.49313,29.260923,225.19843,-2.0037203,313.87207,10.750143,69.98506,-10.021153,179.76932,3.2024465,148.19127,-19.054308,145.92667,3.6932867,195.43127,-6.6492715,96.2021,1.1130567,81.5852,-5.443898,109.440186,-7.439334,98.67082,-6.8570075,40.606205,-1.3489503,66.80783,-0.0226978,74.45618,2.9433722,90.079346,-4.580235,70.04229,-4.7201433,135.26367,bollypop
genrenew30\bollypop\bp55.mp3.2.wav,0.24376737,0.08888941,0.28671917,0.00755531,1607.040329,219250.3483,2207.798398,198477.4177,3475.458984,2330377.429,0.04940655,0.000209408,-0.000158571,0.06387407,6.51E-05,0.013391294,107.6660156,-87.02891,1460.0399,118.36606,481.65787,9.336726,220.28189,25.751698,196.29767,10.514459,226.5677,3.0613027,112.96529,-14.159595,167.76547,1.9874374,85.11118,-8.728394,108.554726,5.525587,156.01497,-1.2116905,69.26869,0.15928967,81.000755,-11.588362,126.67688,-3.0181992,136.63834,-2.6358995,57.900383,0.79894143,57.35698,-3.1592157,94.31881,1.120581,97.97827,-4.936244,44.488205,-1.1021429,40.39298,bollypop
genrenew30\bollypop\bp55.mp3.3.wav,0.2519109,0.08987859,0.30377954,0.004654896,1658.22331,962343.5822,2260.741692,198643.904,3257.062613,3795570.157,0.063837139,0.00616843,0.000133574,0.06799355,-0.00021468,0.016771043,112.3471467,-91.335464,992.1585,121.92105,881.58856,26.843075,222.1268,16.517368,153.67665,11.935246,245.3657,7.3053017,64.18643,-22.471827,142.04576,-0.61971647,143.51591,-11.710877,48.21149,8.613778,115.98794,-3.4794455,126.13263,-1.2849768,54.83919,-16.519361,67.00074,-1.9445608,43.074036,-1.3160332,67.036736,-5.3267837,71.75808,-9.703478,37.244865,-0.37806207,60.630238,-9.314689,72.36162,-5.735105,60.095943,bollypop
genrenew30\bollypop\bp55.mp3.4.wav,0.32896087,0.10296866,0.26549208,0.004436943,1809.658828,503171.7783,2285.481076,157883.6321,3916.392728,2488790.916,0.064637169,0.001727872,0.00011829,0.056099307,0.00032825,0.005972789,112.3471467,-62.00726,1130.7644,112.16408,693.8391,8.700827,201.1475,30.5734,151.24547,9.628869,164.48163,7.044066,75.85759,-11.377178,109.44264,6.9727407,70.76303,-8.0993185,45.93947,3.5805218,93.89438,-2.9319043,45.629787,-2.2251244,39.727238,3.4251323,61.75055,0.37618515,29.816248,-1.5434148,26.620445,-2.873718,36.621284,-4.083239,44.65399,-1.8429153,50.502525,-4.381656,21.972963,-0.9466892,28.94818,bollypop
genrenew30\bollypop\bp55.mp3.5.wav,0.23202534,0.08905266,0.29549104,0.006005383,2089.593146,179998.377,2403.573488,79110.24866,4779.791354,1366096.495,0.077580379,0.000406462,5.65E-05,0.058676682,-0.000451097,0.01711782,107.6660156,-51.94659,919.94763,95.92883,387.83563,4.244233,83.20354,31.68931,286.42838,5.7628293,336.60858,7.703816,81.531296,-18.023619,208.7344,12.042802,115.65388,-4.969188,42.169067,1.600374,120.68372,-6.651096,65.00977,7.677561,115.75775,0.6872722,89.232414,-5.6730733,122.31709,-3.2561388,91.68166,-4.4756327,89.25466,-8.222055,80.611824,4.4319015,145.99002,-1.1524538,160.82657,-4.5058455,144.72852,bollypop
genrenew30\bollypop\bp55.mp3.6.wav,0.2027068,0.08625796,0.29117462,0.004438295,1823.37504,250853.5286,2346.795837,151670.164,3996.39686,2543049.763,0.0625939,0.00036251,-7.87E-05,0.071065135,0.000112594,0.004343631,112.3471467,-70.95906,886.2644,110.93585,521.1479,12.901429,91.930176,24.568401,93.02402,7.66352,111.5494,-0.002207859,37.890484,-20.653618,76.55934,6.3474064,65.500404,-0.7271209,51.38473,3.351485,98.82839,-5.0233917,119.44793,5.88379,59.365437,-3.6378372,41.744793,1.1633052,114.70984,-8.495485,33.731976,-0.20476027,53.442287,-3.5660882,35.361164,3.8499572,48.807243,-3.285566,185.94826,-4.4663,66.65073,bollypop
genrenew30\bollypop\bp55.mp3.7.wav,0.28044108,0.09317168,0.24963579,0.006239207,1763.908831,340635.607,2283.224461,225401.5815,3748.682204,2848768.701,0.063048377,0.000689279,9.55E-05,0.050191633,-0.000160861,0.008273148,112.3471467,-76.460495,1091.0997,121.876785,567.59247,6.7584696,275.1413,21.340328,105.25445,12.043081,338.32144,2.7195733,93.69156,-14.903754,145.31776,10.442546,84.00651,-10.262132,77.14824,4.7616982,114.49243,-7.2682805,51.01233,1.9388232,48.08686,0.31988385,56.984066,2.3880935,45.914787,-2.2288196,78.861824,-0.81205124,24.861145,-3.3241808,62.32563,-5.498077,62.477192,-3.5638034,34.2878,-6.9349036,65.121086,bollypop
genrenew30\bollypop\bp55.mp3.8.wav,0.23975351,0.094338976,0.29580998,0.006045578,2298.207574,509915.8875,2562.770749,153867.213,5259.236403,2593712.794,0.086170373,0.00257955,0.000106779,0.060962956,0.000336026,0.015496392,107.6660156,-48.18581,1207.4529,91.851425,502.0072,9.010046,247.49724,22.477722,195.28287,7.6437087,241.56294,6.5995097,111.99932,-17.671757,222.28134,11.152134,67.45455,-7.7495008,64.26133,6.793735,110.64204,-7.9057007,54.697853,5.880142,55.30654,-1.627004,57.604515,-3.8062024,77.56212,-4.7233763,119.60123,-9.313546,125.49809,-6.7638493,73.46365,1.2052441,99.94152,3.9562476,139.19646,-0.67793673,206.84227,bollypop
genrenew30\bollypop\bp55.mp3.9.wav,0.20643666,0.08453246,0.29082236,0.004888773,1796.07388,311976.7855,2291.716149,156433.4427,4036.813026,2919046.877,0.062413612,0.00070926,-1.23E-05,0.065298714,0.000125796,0.006960136,107.6660156,-71.34001,864.56586,111.65732,669.23694,10.605686,93.309814,27.31248,166.58392,8.052087,147.73093,3.611758,42.70689,-22.761831,127.2771,6.0915356,90.35162,-8.474051,41.48866,1.1047233,173.72916,-8.758812,69.71441,6.45214,49.608143,-5.41247,25.219181,1.4588557,114.895615,-7.9042573,42.703545,-3.5292797,68.807304,-0.3829801,48.79267,-1.7007936,43.27217,-2.6408203,155.65082,-6.674492,71.43212,bollypop
genrenew30\bollypop\bp56.mp3.0.wav,0.29111695,0.095522955,0.27279255,0.003228772,2841.877354,788247.1065,3049.920664,105786.1009,6603.819298,1834258.201,0.086714994,0.001284371,0.000181167,0.064451076,0.000259134,0.003580167,107.6660156,-48.049053,770.1426,73.03722,519.5651,31.426199,262.62094,16.645813,91.30298,1.4145921,307.44424,17.241467,101.95035,16.909851,176.443,-2.806162,45.353703,-3.3969948,89.693344,14.505831,54.928223,6.218172,63.050316,-3.039905,42.31085,-3.7266376,46.730484,2.3677194,42.4915,1.2703094,37.750732,5.3471274,60.21194,-0.66029924,48.32264,0.79664934,27.217552,-6.5772004,32.538696,2.5330057,26.400469,bollypop
genrenew30\bollypop\bp56.mp3.1.wav,0.29984337,0.099624135,0.2596883,0.00791009,2532.632798,1133684.959,2882.607167,320044.4084,5939.602802,5334527.625,0.074815956,0.003053872,0.000389471,0.053211693,0.000132546,0.011403209,107.6660156,-86.712395,4206.5034,78.745224,1852.3126,36.524788,233.17879,28.971323,199.04576,13.218603,154.42259,20.703997,53.051674,14.522028,113.465096,-2.2274961,61.909607,0.5376774,76.65433,12.971557,37.934624,0.45037502,90.80153,2.159036,36.782127,-4.6827164,76.58047,5.4485183,45.922344,3.4291406,27.777988,2.9683142,118.24485,3.6038191,45.32413,2.1674616,46.864883,-3.2996948,41.89008,-1.9439123,47.415836,bollypop
genrenew30\bollypop\bp56.mp3.2.wav,0.3193005,0.0969607,0.2717342,0.007359579,2377.395198,598384.8719,2938.040522,300754.6595,5964.034706,5179292.168,0.063529147,0.000751687,0.000396361,0.063851535,-0.000288647,0.006336758,112.3471467,-75.43783,2228.3672,94.91127,833.88965,28.526953,403.68576,8.745347,172.69835,9.275266,129.28401,16.540089,37.36497,20.98751,52.693707,-2.9623487,40.343,-1.5735478,109.263466,9.399125,128.17093,1.4850699,130.31839,3.0518692,74.40935,-2.7855167,67.2608,4.08148,102.36492,3.418602,43.422974,6.7503886,67.991486,-1.2756017,55.96162,1.4319192,54.322678,-2.0865204,44.814457,1.6187159,69.84812,bollypop
genrenew30\bollypop\bp56.mp3.3.wav,0.23140705,0.09048239,0.31148136,0.002687105,2482.204182,504547.7669,2991.568496,111094.8429,6400.413349,2393640.679,0.068254207,0.000906845,8.41E-05,0.087955534,0.000643571,0.002853146,107.6660156,-53.579166,587.1472,87.35412,580.9897,32.492203,150.16858,7.6931744,97.16722,7.16012,135.5404,18.186592,68.08125,14.86263,181.69151,-3.2966492,36.295288,-3.4150066,45.84955,13.931691,73.73693,-4.1707788,83.259705,6.9136634,48.26266,-1.9326397,69.0538,1.8006942,148.46239,0.31888622,28.543886,3.8215642,48.772152,-0.17132252,34.261673,-6.6640964,66.26339,3.1807022,33.63935,-6.7722583,22.099508,bollypop
genrenew30\bollypop\bp56.mp3.4.wav,0.29069743,0.08887653,0.2842274,0.004754051,2591.842952,824343.9438,2833.516053,222000.2076,5912.769118,3924098.776,0.093734976,0.00207477,5.82E-05,0.059510555,0.000432215,0.010876048,95.703125,-42.925663,2615.787,82.03846,881.2411,21.354698,440.59277,18.370243,192.421,6.1693435,149.92966,16.179245,139.58076,14.61284,51.599976,5.95699,65.889984,-1.8515836,104.83463,10.029211,97.47632,-1.6558244,44.37104,-2.1254182,84.36217,-1.7485237,48.028633,3.643565,34.667217,-0.116435826,86.826096,0.46868238,40.294422,-2.7543077,71.64551,-4.145458,80.24376,-5.242952,46.840458,9.078836,138.17311,bollypop
genrenew30\bollypop\bp56.mp3.5.wav,0.28783834,0.0912975,0.30044642,0.002397415,2573.196584,351915.9666,2911.743653,215680.9064,6142.180551,2910908.388,0.087954477,0.000872162,0.000100918,0.06883977,0.000587511,0.007542098,107.6660156,-27.06797,970.58405,84.42592,391.18256,21.304052,353.7211,17.586737,103.086914,5.1568837,271.11093,8.023292,117.279976,12.557826,73.66275,9.851315,52.752243,-1.8613886,85.69462,10.775919,86.94402,-4.542157,62.210663,-2.8513553,61.616344,-4.5957675,65.7285,0.77535707,78.006355,-0.45173076,36.302715,3.2533398,54.82536,-1.4760008,95.973625,-3.562356,35.456875,-4.723006,44.44539,5.8536143,133.65514,bollypop
genrenew30\bollypop\bp56.mp3.6.wav,0.2902467,0.08670103,0.28923783,0.002615056,2786.152974,475432.1415,3021.507264,74414.75148,6672.642728,1669431.177,0.098775541,0.001294376,-6.76E-05,0.06881641,0.000695069,0.004930612,117.4538352,-22.31851,422.98337,78.50051,459.96286,25.057951,170.29982,13.374585,153.4556,5.182005,94.597565,11.642811,49.008915,10.183411,119.30978,1.271112,79.71787,-1.2675047,63.45848,13.6005535,71.77204,-1.2543786,94.5576,-1.3058783,41.44704,-6.5217867,45.656136,2.1158514,31.877647,-0.21669243,29.042526,4.8840547,49.01878,-2.8629286,45.08221,-7.2397614,68.9539,-4.5721655,27.025698,1.5664285,74.79555,bollypop
genrenew30\bollypop\bp56.mp3.7.wav,0.2955499,0.09282866,0.29116502,0.003533657,2942.588129,567222.3521,3046.259587,153557.9983,6719.270395,2681105.233,0.109405048,0.003099672,0.000207604,0.06383134,0.00064118,0.010175205,107.6660156,-25.863506,760.26514,69.980965,464.4062,23.68916,472.96304,25.438276,76.321106,14.495681,206.63678,7.865032,104.50515,9.776758,123.94818,5.283678,71.152664,-0.7601344,100.07349,8.533564,73.79469,-0.47724187,49.831875,-3.3673253,40.295387,-4.6934333,53.149975,7.992394,51.026886,-0.64165133,37.649162,2.170607,55.890285,-0.69352114,28.50966,2.0948763,45.200493,-1.3093717,33.930492,1.3545694,99.77567,bollypop
genrenew30\bollypop\bp56.mp3.8.wav,0.3347421,0.09127727,0.26212075,0.004059393,3024.7179,698814.433,3099.244429,86183.5365,6971.871432,1828284.069,0.112068059,0.002515126,-2.63E-05,0.05123498,-0.000429153,0.007171761,73.828125,-30.27832,1044.3375,70.10675,543.18427,25.216461,345.54745,20.710423,120.71166,15.740105,102.33167,7.9771814,178.46317,2.30869,91.01743,7.0230203,81.572395,6.354128,39.418976,6.3037605,91.029854,-1.0029979,39.949814,-4.1668534,51.32807,-7.8400307,56.28963,7.8083076,65.21271,-2.1272964,40.804337,0.17490515,59.311356,-1.0907233,40.052933,-0.8726586,46.829025,-1.7754982,46.461903,4.357147,80.03742,bollypop
genrenew30\bollypop\bp56.mp3.9.wav,0.2756373,0.0835557,0.29520857,0.00232537,2455.943996,173112.0264,2969.138857,53587.35512,6087.022423,1336741.509,0.079124099,0.000302311,-1.28E-05,0.07614647,0.00104226,0.003096307,75.99954044,-28.184216,383.9717,91.10314,201.1417,23.229696,38.211002,14.815931,44.987415,4.836036,60.722095,8.128063,50.836823,12.0478735,79.444336,-1.702021,92.69127,3.0632546,42.699917,5.6273904,56.200294,6.9676714,75.07171,-6.735378,40.398544,-2.366024,39.495567,3.9295368,54.07705,-0.2186737,22.510393,3.4696271,66.50825,-0.38806376,36.694717,-2.6471877,92.61086,-6.7465935,41.443684,4.0302567,87.886696,bollypop
genrenew30\bollypop\bp57.mp3.0.wav,0.2917049,0.096946225,0.28317526,0.010716065,2392.674924,399256.9438,2930.681208,155527.0004,5967.927246,3302084.645,0.066488882,0.00073097,-0.000137516,0.05409579,0.000386358,0.014611235,215.3320313,-63.389965,3001.7734,87.4041,426.1756,18.959406,309.80408,8.4938345,221.60262,15.766065,273.05426,12.476781,64.6622,14.367197,93.71325,10.427679,108.79249,-0.8934792,50.496258,11.107791,184.37134,2.6618981,54.162434,-1.4866321,47.61511,-6.320104,36.495087,2.4978275,81.751175,3.3038764,32.62433,5.4386797,69.08582,-6.4092,63.97519,4.9285626,75.30294,0.09054777,62.04296,1.2503343,22.58429,bollypop
genrenew30\bollypop\bp57.mp3.1.wav,0.34809163,0.11316509,0.2865495,0.013410616,2491.803052,522078.9968,2988.68964,169044.0075,6336.72476,3288094.762,0.05779372,0.000621961,0.00053381,0.054441802,-0.000268733,0.018597083,215.3320313,-69.521866,2592.9587,81.126335,536.98126,20.38019,173.33876,17.10361,225.87025,18.703611,137.793,9.044715,166.23503,4.89725,119.67992,10.907184,106.821785,1.1418625,100.442894,4.38918,134.61258,-4.84993,50.71678,2.7148654,69.747116,-5.227722,67.470345,3.8744152,121.11068,3.3621812,44.989338,0.6597653,100.93551,-5.800529,66.563896,0.30369252,82.570946,-3.13884,56.550503,1.0779049,32.3695,bollypop
genrenew30\bollypop\bp57.mp3.2.wav,0.32672343,0.09728791,0.28362638,0.007243671,2329.624237,308495.0521,2847.972434,140544.9424,5799.388522,2557654,0.064685998,0.000659547,-2.98E-05,0.06489157,0.000247272,0.010849343,73.828125,-49.39957,1347.5895,92.11047,377.33804,18.009401,171.29143,14.997863,68.15557,11.812353,113.70056,12.930048,111.72843,13.150544,97.44041,6.8746696,89.2644,0.32806876,55.27932,12.744081,128.1654,0.79665154,63.16434,2.3909233,34.31561,-4.5772247,42.00028,2.4471982,44.08351,2.2087438,21.25172,1.2723823,55.747025,-9.617788,53.90764,0.2841253,23.208462,-5.9689155,37.113262,3.7277405,31.56389,bollypop
genrenew30\bollypop\bp57.mp3.3.wav,0.32932597,0.092232615,0.28595603,0.010670386,2310.104706,297171.0547,2845.270719,93569.50847,5873.678072,1985993.725,0.068393179,0.001120689,-7.35E-05,0.0551445,0.000308721,0.015458309,215.3320313,-44.812366,1995.6947,93.06551,243.81033,17.517416,210.53513,11.962926,117.318054,15.161517,134.09093,14.492409,40.88385,10.510423,51.3189,8.877567,55.680275,-1.8555816,63.152954,12.344574,94.822464,0.3275041,46.648746,-0.18970032,57.847908,-6.252306,44.106384,1.6876069,70.32324,3.8162794,24.014912,1.2013195,27.270092,-6.5395203,61.534924,3.4157157,76.888176,-2.6575718,64.075645,2.0278542,23.387966,bollypop
genrenew30\bollypop\bp57.mp3.4.wav,0.37607846,0.08809012,0.2618608,0.01310494,2128.645203,161340.0561,2566.862991,77714.17514,5122.086463,1110058.823,0.075766226,0.001374506,0.000321017,0.041502833,0.000738436,0.01883945,112.3471467,-50.014095,968.0775,97.266495,158.71466,3.1185915,193.76996,18.257166,189.81686,9.485458,93.918526,16.23992,79.913216,1.7514905,131.60417,15.341935,44.022095,3.8338127,110.03113,12.630088,22.754282,3.249817,31.844688,1.6446104,42.25001,1.9119481,46.41552,7.291006,116.748276,3.1615798,29.999508,4.9868836,22.442677,-5.420692,41.24258,2.2233243,42.352818,-4.6204467,53.146824,1.2874207,80.73214,bollypop
genrenew30\bollypop\bp57.mp3.5.wav,0.5389732,0.0716489,0.17041259,0.010511626,2266.211634,264811.5579,2677.54001,111768.6374,5633.334398,1599963.534,0.064111328,0.000808623,-7.00E-05,0.01668293,-0.001032172,0.011914363,112.3471467,-95.17466,1499.6001,91.63501,274.75977,7.161967,123.7818,23.355875,81.54756,16.163136,85.825386,14.077676,54.787003,-10.046491,134.80382,18.632746,34.01551,13.357792,30.113049,13.048268,27.712088,-0.09282024,25.541695,-0.74024135,31.542334,5.039086,36.716877,17.429148,29.955376,2.997406,33.972576,9.830043,45.276012,-2.2808754,36.02997,7.2688074,46.089897,3.7081358,43.362415,-0.5377119,33.517265,bollypop
genrenew30\bollypop\bp57.mp3.6.wav,0.4532329,0.09213711,0.2160158,0.012622708,2076.742642,318253.7592,2758.345902,111342.0768,5332.200834,2436686.344,0.052490234,0.000917047,0.000631357,0.027745064,0.001100781,0.014199213,112.3471467,-92.78924,2505.3203,97.168465,284.72485,23.873892,130.02477,21.475037,101.81391,16.601645,84.94742,12.07353,69.21555,4.8322005,33.30523,14.888089,84.53137,2.9555902,46.229584,5.7311316,43.053417,-4.1348777,34.348988,-0.3661479,48.31073,-2.2478063,42.190693,8.809227,54.06359,6.277347,49.023922,1.7453693,61.875896,2.0579255,29.8685,4.4161057,36.373463,-2.2138197,60.662777,0.44766265,54.190228,bollypop
genrenew30\bollypop\bp57.mp3.7.wav,0.36550763,0.08235262,0.24100192,0.011168849,2166.588798,273853.5393,2538.369513,101085.2912,4973.176082,1709258.308,0.084029447,0.001055983,-0.000430161,0.04487528,0.000421214,0.009633757,112.3471467,-45.439697,1218.8336,95.094406,241.17978,3.400046,75.593506,24.903343,219.39383,-0.11203003,57.441273,2.2934196,120.51358,3.8596966,59.432217,6.963772,55.058014,4.5146503,52.03051,7.54625,64.485916,-0.3131803,74.407135,5.5849795,48.04174,-0.26811406,83.5818,6.7086587,46.244003,-1.1013664,25.288605,2.2909555,41.365887,-3.531595,25.499136,0.19510064,31.78976,-4.8986373,50.01906,0.44891274,61.539482,bollypop
genrenew30\bollypop\bp57.mp3.8.wav,0.36090338,0.080632776,0.28009546,0.00681205,1810.645534,73443.40495,2313.024497,47083.45984,4050.892428,506603.1232,0.068922776,0.000375845,0.000228373,0.051610615,0.001048195,0.012222071,112.3471467,-33.23852,558.28375,111.55322,103.67957,5.7991195,58.980083,29.988138,41.938538,-1.1596882,44.24059,0.3597853,38.09961,2.0832143,18.621649,12.821609,19.680416,6.420692,23.597698,10.97973,17.310717,0.4828659,19.695992,3.2477334,30.012304,-3.0629358,44.885193,-2.8676622,55.61622,0.040838856,48.439556,6.407335,28.986017,-0.3678819,35.58045,5.40242,42.19383,-2.3312993,67.29351,6.32724,37.701244,bollypop
genrenew30\bollypop\bp57.mp3.9.wav,0.33363008,0.08423531,0.29383498,0.008363126,1872.291664,123061.016,2367.178483,64605.02801,4234.421575,919891.4567,0.068265475,0.000433871,0.000485744,0.060159225,-0.000267639,0.012213759,112.3471467,-29.806908,466.88275,108.355125,134.13914,5.29644,59.599045,26.986607,61.700375,-0.9019924,39.471268,6.386561,39.064754,7.7491794,30.067698,15.396505,22.609148,6.574546,25.663658,9.912485,25.001701,-2.3242671,20.4144,-1.086278,15.563422,-4.877804,39.786636,1.6032279,87.30216,2.3463652,63.445335,7.0481153,34.780636,-0.99062204,43.95237,1.7165779,25.264542,-6.034155,47.136154,0.7555218,87.15568,bollypop
genrenew30\bollypop\bp58.mp3.0.wav,0.30414164,0.108370304,0.25622317,0.013246103,3096.666256,1510313.099,3093.502703,187114.0628,7092.457369,3734612.578,0.120736929,0.018074856,0.000839608,0.044994786,0.000105283,0.020138124,107.6660156,-84.96438,1722.8807,59.348972,1152.4366,20.397017,320.0789,12.070239,218.30698,10.3298645,319.0242,8.35083,119.173744,11.541112,166.04858,-5.841974,151.07341,-7.290485,112.15105,12.706535,124.10179,-6.1462054,121.980995,-1.9653941,81.25033,-14.082493,103.3537,7.7860985,91.33295,-1.4304249,64.50778,-5.295777,108.93517,-4.847457,46.87367,2.4967964,37.227413,-9.070319,52.81555,-1.6059403,36.702984,bollypop
genrenew30\bollypop\bp58.mp3.1.wav,0.37982288,0.08618771,0.21147159,0.013943027,2041.211065,822268.3251,2719.317153,500756.7243,5139.230206,6813541.844,0.052602915,0.001371299,0.00028743,0.026810871,0.000553914,0.017138338,112.3471467,-122.14574,6191.584,104.20466,1020.59375,34.7966,273.9184,18.928703,112.548416,12.711449,142.56085,7.201721,82.424805,10.391673,93.498985,3.5842304,61.126907,6.7533827,71.76059,8.195489,37.36266,-3.7504733,96.90048,0.72054094,147.7752,-1.6343471,95.60359,10.785182,71.37119,4.742634,26.004572,0.93422157,55.457542,-2.7194886,39.787785,3.239939,58.86708,-3.2132201,54.568592,0.68072075,68.2899,bollypop
genrenew30\bollypop\bp58.mp3.2.wav,0.31786686,0.08947431,0.26744744,0.012753112,2362.687456,692932.5975,3024.249049,269728.6926,6141.186711,5316667.264,0.052764423,0.000505795,0.000412346,0.046499472,0.00024714,0.01719665,112.3471467,-93.14092,3043.9321,89.34641,900.24585,40.136295,346.22296,24.712704,199.29689,26.332981,249.40617,7.120109,230.81396,3.6573343,196.21745,-2.204642,81.9851,-0.9458867,109.26108,4.9060884,54.773144,-3.7969306,71.03704,3.1181087,65.71735,-6.112304,88.07842,13.214229,101.21937,3.5343149,56.703266,1.2181053,42.9236,-5.71067,49.317024,-3.61076,79.63835,-4.2809625,44.104214,-1.6259112,34.064003,bollypop
